text,type,label
Hello is this Mrs Johnson My name is David from Consumer Rewards Center Weve been trying to reach you about a 100 gift card youve won Well its a random drawing and your phone number was selected Congratulations We just need to verify some information to ensure youre eligible Can you please tell me your full name and address I apologize for the confusion but we need to confirm your identity Its a security measure to prevent fraud Of course Were a reputable organization that partners with major retailers to offer rewards to deserving customers You can check our website if youd like Its consumerrewardscentercom Now lets get back to verifying your information CONSUMERREWARDSCENTER dot com Once we confirm your details well send you a link to claim your prize Youll need to pay a small processing fee of 20 to cover shipping and handling I understand your concern but its a separate payment required by our shipping department,reward,1
Hello my name is David and Im calling from Amazon customer service Weve been trying to reach you about a special promotion were offering to our valued customers Well were giving away 500 gift cards to random customers who have made purchases on our platform in the last 6 months And your name was selected as one of the winners It was a random drawing but we need to verify some information to ensure that the gift card is sent to the right person Can you please confirm your Amazon login email and password for me I apologize but our system requires manual verification for security purposes Its a onetime thing I promise Its open to all customers who have made a purchase in the last 6 months But we need to act fast because there are limited gift cards available Ah absolutely Your reference number is AMZ1234 You can even call our main office to verify if youd like Sure thing Take your time,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from one of our top retailers You were chosen based on your recent online activity and purchases Were running a promotion to reward loyal customers like yourself Its from Walmart All you need to do is pay a small processing fee of 25 and well send the gift card right out to you Its just a minor charge to cover the cost of shipping and handling Its a onetime payment and then youll receive your gift card Our company name is Gift Card Rewards Inc and our phone number is 5551234 You can look us up online and see all the great reviews from satisfied customers Its an egift card and youll receive it via email as soon as we process your payment We accept credit or debit cards or even PayPal Whichever is most convenient for you,reward,1
Hello is this Mrs Johnson My name is David and Im calling from Customer Service Department of Walmart How are you today Weve been trying to reach you because youve won a 1000 gift card from our recent promotion Yes of course You were randomly selected as one of our lucky winners All you need to do is provide some information to verify your identity Just your full name address and social security number Its just for verification purposes We need to make sure the gift card goes to the right person We got it from our database Dont worry about that So are you ready to claim your prize Uh let me check on that  Okay yes the promotion was last month and it was open to all our customers who made a purchase over 50 Yes maam Im positive You must have forgotten Now shall we proceed with the verification process Okay,reward,1
Hello is this Mrs Johnson My name is David from Customer Rewards Center How are you today Congratulations Mrs Johnson Youve been selected to receive a 1000 gift card as part of our customer appreciation program We randomly select customers from our database and your name was chosen All you need to do is pay a small processing fee of 20 to receive your gift card Uh no maam It was just a general database Dont worry about that Would you like to proceed with the payment I understand your concern maam Unfortunately were a new company and our website is still under construction But trust me this is a legitimate offer Many people have already received their gift cards Im not authorized to disclose that information maam But I assure you this is a real deal Are you ready to proceed with the payment,reward,1
Hello congratulations Youve been selected to receive a 1000 gift card from a popular retail store You were chosen randomly from a pool of customers who have made purchases online in the past year No catch at all You just need to provide some verification information to prove youre the correct recipient Just your name address and credit card number to confirm your identity Im afraid not Its a security protocol to prevent fraud But dont worry our system is completely secure The promotion started last week and weve already given out over 500 gift cards But you need to act fast because there are only a limited number left I assure you maam this is completely legitimate Were a reputable company and we would never try to scam anyone Uh Im not supposed to give out that information But trust me everything is legitimate Sure thing Its 5551234,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from one of our top retailers We randomly selected your phone number from our database Youre one of the lucky winners Its from Walmart But before we can process the gift card I need to verify some information Can you please tell me your name and address I apologize but its our policy to send the gift card via mail And we need to make sure it reaches the correct person Of course Our callback number is 5551234 You can call us back anytime to verify the legitimacy of this offer No catch at all This is a completely free gift card However we do have an optional insurance policy that protects your gift card from loss or theft Its only 4999,reward,1
Hello congratulations You have been selected to receive a free 1000 gift card from one of our top retailers You were randomly selected from our database All you need to do is provide some information to claim your prize Just your name address and social security number for verification purposes Yes we need to make sure youre eligible to receive the prize Its a standard procedure Let me check Ah yes its from Walmart They do special promotions sometimes Youre just lucky to be one of the winners Im afraid my supervisor is not available right now But trust me this is a legitimate offer No there are no fees at all Well send it to you via email within the next 24 hours Weve changed our policy recently Its more efficient this way,reward,1
Hello my name is Karen and Im calling from Customer Service How are you today Im calling from the rewards department Weve been trying to reach you about a 500 gift card youve won It was a random selection from our database Youre one of our lucky winners All you need to do is provide me with your credit card information to cover the shipping and handling Oh no maam I assure you its legitimate We just need to verify your information to send out the gift card Okay maam But youre missing out on a great opportunity,reward,1
Hello is this Mrs Johnson My name is David and Im calling from the customer service department of a wellknown online retailer Weve been trying to reach you regarding a prize youve won in our recent sweepstakes Youre eligible for a free 500 gift card You were selected randomly from our database of customers who made purchases on our website last year We just need to verify some information to ensure its sent to the right person Can you please tell me your full name and address Good question maam Its just a security protocol we have in place to prevent fraud Let me check that for you His name is Michael Davis Would you like his extension number as well,reward,1
Hello is this Mrs Johnson My name is David and Im calling from the consumer reward center How are you today Weve been trying to reach you for a while now Youve been selected to receive a 500 gift card from one of our major retailers Its Walmart All you need to do is provide some basic information to verify your identity and well send it right out to you Just your full name address and social security number Its just a precaution to prevent fraud Dont worry its completely safe and secure We get our information from public records and surveys Sometimes people fill out surveys online or at stores and their names get entered into our database It will be mailed out to you within 35 business days But I need to let you know that theres a small shipping and handling fee of 20 that needs to be paid upfront,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from our company You were randomly selected from our database Were celebrating our anniversary and want to reward our loyal customers Its American Rewards Inc Were a leading marketing firm We specialize in customer satisfaction surveys and rewards Now to claim your gift card I need to verify some information Just your name and address to send the gift card to Unfortunately our website is down for maintenance right now But trust me this is a legitimate offer You can even call back tomorrow to confirm Its valid for the next 6 months But you need to claim it within the next 24 hours or it will be given to someone else Ah yes The survey was conducted online and we tracked your IP address You participated in it about 3 months ago Yes absolutely Your IP address was matched with our records Now shall we proceed with the verification process No no no This has nothing to do with your credit card We just need your personal information to send the gift card,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from Walmart You were randomly chosen from our database All you need to do is provide some information to verify your identity Just your name address and social security number Its completely secure I assure you We just need it to process the gift card Sure thing Were running a promotion with Walmart to give away these gift cards to lucky winners Youre one of them Uh well our website is currently down for maintenance But trust me this is 100 real No catch at all This is a completely free gift card You wont have to pay a dime Thats right Youre just a lucky winner Uh its Gift Card Winners Inc Let me check on that  Ah yes Our phone number is 5551234 Wait dont hang up You need to provide the information now so we can process the gift card Fine but please hurry The offer is only valid for a limited time,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from a popular retail store You were chosen randomly from a list of our valued customers All you need to do is pay a small processing fee of 20 to claim your prize I understand your concern but the fee is required by the government to process the gift card Its a onetime payment and youll receive your gift card immediately after Of course Our company is called Lucky Winners Inc and were based in New York Weve been doing this for years and have given away millions of dollars in prizes Unfortunately our website is down for maintenance right now but I can give you a reference number to call our customer service department to verify my identity Would you like that,reward,1
Hello is this Mrs Johnson Hi Mrs Johnson my name is Alex and Im calling from Customer Rewards Center Weve been trying to reach you about a free 1000 gift card youve won You were selected from a random drawing of our valued customers All you need to do is pay a small processing fee to claim your prize Its just 9995 Its a onetime payment to cover the shipping and handling of the gift card Absolutely Were a reputable company that partners with major retailers to give away free gift cards Weve been in business for over 10 years and have given away millions of dollars in prizes Uh our website is currently under maintenance but I can give you our phone number and address Would you like that Okay our phone number is 5551234 and our address is 123 Main St Anytown USA You can pay with a credit or debit card over the phone Ill just need your card information and expiration date Let me check on that for you  Ah yes You can also pay with an iTunes gift card or a prepaid debit card Would you like to do that instead Its just a convenient way for us to process the payment Trust me its completely safe and secure My supervisor is not available right now but I can escalate your call to our resolution department if youd like Okay let me go ahead and do that,reward,1
Hello is this Mrs Johnson My name is David and Im calling from Customer Service at Walmart How are you today Weve been trying to reach you because youve won a 1000 gift card from our recent customer appreciation survey Oh dont worry about that You must have entered online or instore Anyway to claim your prize I need to verify some information Just your name address and credit card number to process the gift card I apologize for the confusion Its a new policy we have to ensure the gift card is activated properly But dont worry its completely safe and secure Let me check Ah yes its valid for one year from the date of issue Uh Well It was an online survey about our store services and products You must have clicked on a link or something Um Let me check Ah yes there were 10 winners in total I apologize but that information is confidential due to privacy policies My supervisors name is Michael and his extension is 1234 But let me assure you everything will be taken care of if you just provide the necessary information,reward,1
Hello my name is Karen and Im calling from the customer service department of a major retail company How are you today Weve been trying to reach you because youve been selected to receive a free 1000 gift card as part of our customer appreciation program All you need to do is provide me with some basic information to verify your identity Can you please tell me your full name and address Oh absolutely Its just a security measure to ensure that the gift card is sent to the right person We have to follow strict protocols you know Ah yes You were randomly selected from our database of loyal customers You must have made a purchase from us in the past year or so Uh wellits a proprietary system but trust me its very sophisticated Anyway back to the gift card ��� if you could just give me your credit card information to cover the shipping and handling fee Oh good catch Its just a small processing fee Itll be refunded back to you once the gift card is activated Yes exactly Ill give you a website to visit and an activation code Youll just need to enter some information on the site to complete the process FineIll walk you through it step by step But first can you please confirm your email address so I can send you the activation link,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from our company You were chosen randomly from our customer database Its American Consumer Rewards Were a wellestablished company that rewards loyal customers Of course weve been in business for over 10 years and have given away thousands of gift cards Would you like to claim your reward now I completely understand your concern Let me assure you this is 100 legitimate We just need to verify some information to process the gift card Can you please provide me with your full name and address Absolutely let me give you our customer service number Its 18005551234 You can call us back anytime to confirm But if you want to claim your reward now I need that information Its a Visa gift card and it can be used anywhere Visa is accepted You can even use it online Ah activation is easy You just need to pay a small processing fee of 20 to cover shipping and handling We accept credit or debit cards only,reward,1
Hello is this Mrs Johnson My name is Rachel and Im calling from the Consumer Rewards Center How are you today Well congratulations are in order Youve been selected to receive a free 1000 gift card from one of our major retailers Its part of a promotional campaign were running You were chosen based on your shopping habits and loyalty to our partner brands All I need is some basic information to verify your identity Can you please tell me your date of birth and the last four digits of your social security number I understand your concern but this is a standard security protocol to ensure the gift card goes to the right person Dont worry its completely safe and confidential Were a private company but we work closely with government agencies to regulate consumer rewards programs Were a reputable organization with an A rating from the Better Business Bureau Ah good question We obtained your contact information through a thirdparty marketing firm that specializes in consumer data analysis Uh let me check on that real quick  Ah yes its DataMax Solutions Would you like their website or contact information so you can verify it yourself Sure thing The website is datamaxsolutions dot com and the phone number is 5551234567 Now shall we proceed with the verification process so I can get that gift card sent out to you,reward,1
Hello is this Mr Johnson My name is David and Im calling from Customer Rewards Department Weve been trying to reach you about a free 500 gift card youve won You were selected from a pool of customers who have made purchases online in the last 6 months Congratulations Of course Its a promotional offer from our company to reward loyal customers like yourself All you need to do is pay a small processing fee of 20 to claim your prize Its just a onetime fee to cover administrative costs Dont worry its a small price to pay for a 500 gift card Uh let me check on that real quick  Ah yes our company is called American Rewards Inc and were based in uh Florida Im not allowed to give out that information over the phone but I assure you were a legitimate company You can use your credit card or debit card Ill guide you through the process step by step Let me check on that  Yes your winning reference number is RW1234 Uh my supervisors name is John Smith Great Just read out your credit card number and expiration date slowly so I can assist you with the payment,reward,1
Hello my name is John and Im calling from the Customer Service Department of Walmart How are you today Weve been trying to reach you because youve won a 500 gift card from our recent promotion Dont worry about that you must have entered it online or instore Anyway to claim your prize I need to verify some information Just your name and address to make sure we send the gift card to the right person Uh well we have our ways of getting in touch with our winners Can I just get your name and address please It was an online promotion that ran last month The rules were simple just enter your email address and youre eligible to win Yes maam Im positive Youre one of our lucky winners Now can I get that information from you,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from our company You were chosen randomly from our database of loyal customers We just need to verify some information to process the gift card Just your name and address to confirm your identity Of course Our company is called Lucky Winners Inc and were partnered with major retailers like Amazon and Walmart Uh our website is currently down for maintenance but I can give you a verification number to call later to confirm Its 5551234 But first let me just confirm your address real quick Its an ecard and youll receive it via email once we verify your information,reward,1
Hello is this Mr Johnson Hi Mr Johnson my name is David and Im calling from Walmarts customer service department Weve been trying to reach you because youve won a 500 gift card from our recent promotion You were selected randomly from our database of loyal customers All you need to do is verify some information to claim your prize Just your name address and credit card number to process the gift card I apologize for the confusion sir Its just a onetime processing fee of 20 to activate the gift card Let me check on that real quick  Ah yes according to our records over 10000 people have won this prize nationwide Unfortunately our website is down for maintenance right now but if you just provide the necessary information I can assist you further Of course sir Let me transfer you to my supervisor Please hold for just a moment,reward,1
Hello is this Mr Johnson My name is David from Customer Service Department How are you today Weve been trying to reach you sir Youve been selected to receive a 500 gift card from one of our major retailers No catch at all sir Its just a token of appreciation for being a loyal customer Let me check that for you Ah yes its from Walmart We just need to verify some information to ensure its sent to the right person Can you please confirm your full name and address Its just a standard procedure sir We need to update our records Uh well we have our ways of tracking customer activity Im not authorized to disclose that information sir Like I said we just need to verify your information And then well send the gift card to your email Oh it is sir But we need to send you a confirmation email first It will have our company logo and a link to confirm your information Then we wont be able to send you the gift card sir Let me check on that for you sir Can you please hold for just a minute,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from a popular retail store You were randomly selected from our database of loyal customers Oh its a partnership with your internet service provider They provided us with a list of their most valued customers Yes of course We have an exclusive agreement with them to reward their best customers All you need to do is provide some verification information to ensure were sending the gift card to the right person Just your name address and social security number I apologize but our system requires the social security number for security purposes Its completely safe I assure you,reward,1
Hello is this Mr Johnson My name is David and Im calling from American Express Weve been trying to reach you about a special promotion Congratulations youve been selected to receive a 500 gift card as part of our customer appreciation program Youve been a loyal customer and we appreciate your business All we need is to verify some information to process the gift card Just your name address and credit card number to confirm your identity I apologize for the confusion Its just a onetime fee to cover shipping and handling Its only 20 Let me check on that for you Can you please hold for just a minute Okay Im back on the line My supervisor said we can waive the shipping and handling fee if you agree to pay for it upfront using a prepaid debit card,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from Walmart You were chosen randomly from our database All you need to do is provide some information to verify your identity Just your name address and social security number No no survey Its just a promotional offer Were trying to increase customer loyalty Uh its just a formality We need to make sure youre eligible for the gift card No no age requirement Its just look can we just focus on getting you the gift card Youre wasting time with all these questions Our company is uh GiftCard Inc And we got your number from public records Of course Were partners with Walmart Thats why were offering this amazing deal Uh our website is down for maintenance right now But I can give you a callback number Let me check with my supervisor real quick Okay heres the number 5551234,reward,1
Hello congratulations Youve been selected to receive a 1000 gift card from our company Its American Rewards Inc Were a leading marketing firm and were giving away these gift cards as part of a promotional campaign We used a random number generator to select winners from a list of phone numbers Youre one of the lucky ones All you need to do is provide some basic information to verify your identity Can you please tell me your full name and address Uh our website is currently under maintenance but I can give you our customer service number if you want to verify our authenticity,reward,1
Hello congratulations Youve been selected to receive a 1000 gift card from a popular retail store You were randomly selected from our database of loyal customers Its Walmart We just need to verify some information to ensure its sent to the right person Can you please provide your social security number Its just a standard procedure for us to verify identities Dont worry its completely secure Of course let me transfer you to my supervisor Please hold for just a moment,reward,1
Hello is this John My name is David and Im calling from Customer Service Rewards Weve been trying to reach you about a special promotion Youve been selected to receive a 500 gift card from one of our major retailers All you need to do is verify some information to claim your prize Let me check  Ah yes its Walmart Like I said we just need to verify some information Can you please tell me your full name and address I apologize but our system requires a physical address for prize fulfillment Its completely secure I assure you Uh let me give you the website  Its customerservicerewardscom Of course it is Were a reputable company Now can you please provide the necessary information so we can process your prize Sure thing sir Take your time,reward,1
Hello is this John Hi John my name is Rachel and Im calling from Customer Service at Walmart Weve been trying to reach you because youve been selected to receive a 500 gift card as part of our customer appreciation program It was a random drawing from our customer database But in order to claim your prize we need to verify some information Just your name address and credit card number to process the gift card Its just a onetime verification fee to ensure youre eligible for the prize Of course let me transfer you  Okay my supervisor is on the line now Yes sir My name is Michael and Im the supervisor Its just a small processing fee sir Its completely normal Uh let me check on that  Ah yes its been running for about six months now Unfortunately its not available online due to security reasons But trust me its a legitimate program Were located in uh Florida Oh no no no That must be a mistake We have offices all over the world,reward,1
Hello congratulations Youve been selected to receive a 500 gift card from a popular retailer Is this a good time to talk Well you were randomly chosen from a list of customers who have shown excellent loyalty to our brand We just need to verify some information to ensure its sent to the right person Just your name and address please And to confirm can you tell me the last four digits of your social security number I understand your concern but this is a standard procedure If you dont provide the information we wont be able to process the gift card Would you like to speak with my supervisor,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from one of our top retailers Well you were randomly chosen from our database of loyal customers Were doing this as a promotional offer to build brand awareness All you need to do is provide some basic information to verify your identity and well send the gift card right over Just your full name address and social security number I understand your concern but its completely safe and secure We use the highest level of encryption to protect our customers information Absolutely Our company is called National Rewards Inc and we partnered with various retailers to offer exclusive deals to their customers We got your information from one of our partner retailers Let me check  Ah yes it was Walmart You must have entered a sweepstakes or signed up for their rewards program at some point,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from a major retail store You were randomly chosen from our database of loyal customers No catch at all We just need to verify some information to ensure youre eligible Can you please confirm your name and address I apologize but for security reasons we need to verify your identity Uh about 6 months now Ah yeah My supervisors name is John Smith Hes not available right now but I can transfer you to him if youd like Its a digital card and well email it to you once we verify your information Oh sorry about that Its uh Amazon Yes Amazon is sponsoring this promotion,reward,1
Hello congratulations Youve been selected to receive a 500 gift card from our company Its American Express and you were randomly chosen from a pool of customers who have shown excellent payment history Uh no we just have access to that information Dont worry about it So would you like to claim your gift card Its a loyalty program and were just giving back to our valued customers Youll need to provide some basic information to verify your identity though No no nothing like that Just your name address and credit card number to process the gift card,reward,1
Hello is this John My name is Alex and Im calling from Amazon Customer Service How are you today Weve been trying to reach you about a special promotion were running Youve been selected to receive a 500 gift card just for being a valued customer Its a random drawing but we need to verify some information to ensure it gets sent to the right person Can you please confirm your full name and address Oh its just a security measure to prevent fraud We have to make sure its really you Ha ha good point Let me ask you whats your favorite product on Amazon If you can answer that correctly Ill know its really you Sure thing It starts with an A Yes You must be the real deal Now about that address Of course Take your time Uh let me see about 5 years now Yeah its a great job I get to help people like you all day Um customer rewards and promotions Ah Im not sure thats possible right now Theyre all in a meeting But trust me theyd want me to get this taken care of for you Wait dont hang up,reward,1
Hello is this Mr Johnson My name is David from Customer Service Department Weve been trying to reach you for weeks now Youve won a 1000 gift card from one of our major retailers Congratulations It was a random drawing from our customer database You must have made a purchase from one of our participating stores recently Let me check on that  Ah yes it was Walmart Yes sir Your name and address matched our records But to confirm can you please verify your social security number Its just a standard procedure to prevent fraud and ensure the gift card reaches the right person I apologize but were an online company and dont have a physical office We can only send the gift card via email or mail Sir I assure you this is a legitimate offer If you dont believe me I can transfer you to my supervisor Just a moment please  Sorry my supervisor is busy with another call Hell call you back within the hour Uh let me see His name is John Smith and his extension is 1234 Youre welcome Mr Johnson Congratulations again on your prize,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from one of our major retailers We randomly select winners from our database and youre one of the lucky ones To claim your prize can you please confirm your name and address Absolutely Our company is GiftCard Winners Inc and we partner with top brands to give away prizes to deserving customers Dont worry your information is completely safe with us No no fee at all This is a genuine offer However we do need to verify your identity to ensure youre eligible for the prize Can you please provide the last four digits of your social security number Let me check if my supervisor is available  Ah yes My supervisor is on the line now,reward,1
Hello is this Mrs Johnson My name is Karen and Im calling from the Consumer Rewards Department How are you today Weve been trying to reach you Mrs Johnson Youve been selected to receive a 500 gift card from one of our major retailers All you need to do is pay a small processing fee of 25 We just need your credit card information to process the payment I assure you Mrs Johnson this is a legitimate offer Weve already sent out thousands of these gift cards to satisfied customers You can check our website if you dont believe me Well if youre not interested in receiving the gift card thats okay But I have to let you know that this offer will expire in the next 24 hours Okay Mrs Johnson But like I said this offer wont be available after 24 hours Are you sure you wont reconsider,reward,1
Hello is this Mr Johnson Hi Mr Johnson my name is Rachel and Im calling from the Customer Service Department of Walmart Weve been trying to reach you because youve won a 500 gift card from our recent survey Oh it must have been an online one then Anyway we need to verify some information to process your prize Just your name address and credit card number to confirm your identity Its completely safe sir We just need it to activate the gift card,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from a popular retailer You were randomly chosen from a list of loyal customers To claim your prize can you please confirm your name and address Its a special promotion were running to increase customer satisfaction All you need to do is provide some basic information and well send the gift card right out to you We need to verify your identity and make sure the gift card is sent to the correct person And uh our system requires a physical address for processing The retailer is uh let me check  Ah yes its Walmart And theres no catch its completely free,reward,1
Hello my name is Karen and Im calling from the Customer Service Department of Walmart Weve been trying to reach you because youve been selected to receive a free 500 gift card as part of our customer appreciation program You were randomly chosen from our database of loyal customers I just need to verify some information to ensure were sending it to the right person Can you please confirm your full name and address Yes its exclusively for our valued customers who have made purchases at our stores in the past year It will be mailed to you within 35 business days But first I need to process the verification form with your information Can you please provide your social security number as well,reward,1
Hello congratulations Youve been selected to receive a 1000 gift card from one of our major retailers Weve been monitoring your online activity and youve been chosen based on your excellent shopping habits Its from Walmart But before we can process the gift card I need to verify some information Just your name address and social security number to ensure it gets delivered to the right person I understand your concern but this is a security protocol we have in place to prevent fraud Its completely safe I assure you Absolutely Our company is called GiftCard Pros and were a leading provider of promotional gifts This is a limited time offer and youll need to act quickly to take advantage of it Uh let me see ahem Weve been in business for about 5 years now Ah yes Our headquarters is located in uh Delaware Yes Delaware Let me check on that for you Hold for just a moment please,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from one of our top retailers We randomly select customers from our database and you were one of the lucky ones All you need to do is provide some verification information to claim your prize Just your name address and social security number to confirm your identity I understand your concern but this is a secure process We need the social security number to ensure the gift card is registered in your name Its from Walmart Youll be able to use it on anything in their store Absolutely Let me give you our customer service number Its 18005551234 You can call them to confirm Uh were still updating our website but the customer service number will confirm everything Hold on just a moment please Ah good question The reason we need the social security number is because uh its a new policy from Walmart to prevent fraud,reward,1
Hello congratulations Youve been selected to receive a free 500 gift card from our company We randomly selected your phone number from our database You just need to pay a small processing fee of 20 to claim your prize Uh its American Gift Cards Inc Yeah thats it Uh let me check Ah yes its americangiftcardscom But dont bother checking its not active yet Were still in the process of launching our website No no credit cards We only accept prepaid debit cards or wire transfer Its for security reasons,reward,1
Hello is this Mrs Johnson My name is David and Im calling from the Rewards Department of a major retail company Congratulations Mrs Johnson youve been selected to receive a 1000 gift card for being one of our loyal customers Weve been monitoring your shopping habits and youve met the criteria for this special promotion All you need to do is provide me with some information to verify your identity Can you please give me your social security number and credit card details Its just a formality maam We need to make sure the gift card is registered in your name Let me check with my supervisor  Okay my supervisor says we can use an alternative method Can you please purchase a 50 iTunes gift card and provide us with the serial number This is just a processing fee maam Once we receive the serial number well send you the 1000 gift card immediately,reward,1
Hello is this Mrs Johnson My name is David from Customer Service Department of Walmart Weve been trying to reach you regarding a survey you took part in last month Congratulations Mrs Johnson Youve won a 500 gift card as a reward for participating in our survey We just need to verify some information to process the reward Can you please tell me your full name and address Ah good question maam Our system requires us to reverify the information for security purposes Its a new policy we have in place Uh let me see  We had questions about your shopping habits and preferences at Walmart Yeah thats it,reward,1
Hello congratulations Youve been selected to receive a 500 gift card from one of our top retailers We randomly select numbers from our database and yours was chosen You just need to pay a small processing fee to receive the gift card Its just 25 and its a onetime payment to cover the cost of shipping and handling Well its just a small price to pay for such a valuable gift And trust me its worth it Many people have received their gift cards already and are very happy with the deal No no no We dont accept credit cards You can simply purchase a prepaid debit card from any store and read me the numbers on the back That way we can process your payment securely Ah yes our company name is uh GiftCard Pros and our address is let me check  Yes thats correct Yes yes well send it to your email address Youll receive an email with the gift card details within 24 hours of paying the processing fee,reward,1
Hello my name is Karen and Im calling from the customer service department of a popular online retailer Weve been trying to reach you about a free 500 gift card that youve won in our recent promotion Well we randomly selected your email address from our database and you were chosen as one of our lucky winners All you need to do is provide us with some information to verify your identity so we can process the reward Just your full name address and credit card number to confirm your identity Its just a security measure to ensure that the gift card is sent to the right person Dont worry its completely safe and secure I understand your concern but this is an online promotion and we dont have physical stores Besides this is a limitedtime offer and if you dont act now the gift card will be given to someone else Uh well we got it from a thirdparty vendor And as for the promotion it was advertised on our website and social media channels Im afraid that page has been taken down since the promotion has ended But trust me it was a legitimate offer and many people have already received their gift cards My supervisor is not available right now but I can assure you that everything is legitimate and above board If you dont take advantage of this offer now youll be missing out on a great opportunity Wait dont hang up Youre really close to getting your gift card Are you sure you wont reconsider,reward,1
Hello is this Mrs Johnson My name is Rachel and Im calling from the Customer Service Department of Walmart Weve been trying to reach you because youve won a 1000 gift card in our recent customer appreciation program You were randomly selected from our database All you need to do is provide some information to verify your identity Just your name address and social security number I understand your concern but our system requires it for verification purposes Unfortunately our system doesnt allow us to give out callback numbers But I assure you this is a legitimate offer You can check our website if you want Its walmartcustomerservicecom Uh thats just a special portal for our customer appreciation program Youll receive it within 710 business days Let me check  Ah yes over 10000 people have won so far Im not authorized to disclose that information But trust me its a legitimate program Maam this is a limitedtime offer If you dont provide the information now the offer will expire,reward,1
Hello congratulations Youve been selected to receive a free 1000 gift card from our company You were randomly chosen from our database of loyal customers All you need to do is pay a small processing fee of 50 to claim your prize Absolutely Were a leading retailer and were giving away these gift cards as part of our anniversary celebration The processing fee is just a onetime payment to cover administrative costs Its a Visa gift card so you can use it anywhere Visa is accepted And dont worry the processing fee is fully refundable if youre not satisfied with the gift card Uh Im not authorized to give out that information over the phone But trust me were a reputable company and thousands of people have already claimed their gift cards My supervisor is currently unavailable but I assure you everything is legitimate If you dont take advantage of this offer now someone else will get the gift card instead Sure thing,reward,1
Hello is this Mr Johnson My name is David and Im calling from Consumer Rewards Center Weve been trying to reach you for a while now Congratulations Mr Johnson Youve been selected to receive a 1000 gift card from one of our major sponsors Its based on your shopping habits and loyalty program participation Youre one of our top customers We just need to verify some information to ensure were sending it to the right person Can you please confirm your address and date of birth Ah its uh American Express Yes American Express is our sponsor for this promotion It started last month and were getting close to the deadline You need to act fast to claim your reward,reward,1
Hello is this Mrs Johnson My name is David from Walmart customer service Weve been trying to reach you about a free 500 gift card youre eligible for No catch at all maam You just need to verify some information to confirm your identity Can you please tell me your full name and address Dont worry maam Your information is completely safe with us We got your number from our customer database You must have signed up for our rewards program at some point Of course maam Its a special program for our loyal customers You earn points for every purchase you make at Walmart and those points can be redeemed for gift cards and other rewards Maam I assure you this is 100 legitimate If youre still unsure I can give you a confirmation number and you can check it on our website Would you like that Its walmartrewardcom Just type in the confirmation number and your information will pop up,reward,1
Hello is this John Hi John my name is Rachel and Im calling from Customer Rewards Center Weve been trying to reach you about a free 1000 gift card You were selected from a pool of loyal customers who have made purchases online in the past year Congratulations We just need to verify some information to ensure its really you Can you please tell me your full name and address Oh we got it from our marketing partners Dont worry its completely secure Unfortunately due to security reasons we need to verify your identity before sending out the gift card Its a onetime process I promise Its a Visa gift card so you can use it anywhere Visa is accepted Uh I dont have access to that information right now But trust me this is a legitimate offer Weve already given out thousands of these gift cards to satisfied customers Um let me check on that,reward,1
